tv_name,year,url
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-08-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-09-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-12-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-13-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-14-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-15-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-16-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-19-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-20-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-21-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-22-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-23-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-26-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-27-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-28-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-29-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-04-30-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-03-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-04-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-05-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-06-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-07-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-10-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-11-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-12-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-13-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-14-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-17-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-18-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-19-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-20-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-21-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-24-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-25-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-26-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-27-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-28-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-05-31-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-01-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-02-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-03-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-04-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-07-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-08-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-09-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-10-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-11-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-14-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-15-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-16-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-17-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-18-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-21-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-22-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-23-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-24-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-25-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-28-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-29-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-06-30-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-01-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-02-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-05-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-06-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-07-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-08-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-09-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-12-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-13-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-14-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-15-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-16-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-19-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-20-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-21-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-22-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-23-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-26-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-27-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-28-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-29-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-07-30-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-02-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-03-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-04-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-05-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-06-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-09-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-10-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-11-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-12-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-13-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-16-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-17-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-18-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-19-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-20-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-23-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-24-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-25-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-26-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-27-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-30-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-08-31-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-01-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-02-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-03-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-07-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-08-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-09-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-13-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-14-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-15-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-16-10.shtml
atwt,2010,http://tvmegasite.net/transcripts/atwt/older/2010/atwt-trans-09-17-10.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-01-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-03-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-07-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-08-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-09-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-10-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-11-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-14-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-15-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-16-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-17-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-18-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-21-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-22-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-23-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-07-24-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-01-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-07-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-08-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-11-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-12-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-13-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-14-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-18-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-19-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-20-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-21-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-25-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-26-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-08-27-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-01-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-02-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-03-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-04-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-05-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-08-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-10-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-11-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-15-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-16-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-17-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-18-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-19-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-22-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-23-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-24-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-09-26-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-10-10-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-03-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-04-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-05-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-06-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-07-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-10-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-11-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-12-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-17-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-18-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-19-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-20-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-21-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-24-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-25-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-27-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-11-28-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-02-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-03-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-04-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-05-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-08-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-09-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-10-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-11-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-15-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-16-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-17-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-18-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-19-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-22-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-23-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-24-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-25-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-26-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-29-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-30-03.shtml
aw,2003,http://tvmegasite.net/transcripts/aw/older/2003/aw-trans-12-31-03.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-02-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-05-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-06-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-07-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-08-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-09-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-12-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-13-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-14-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-15-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-16-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-20-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-21-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-22-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-26-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-27-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-28-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-29-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-01-30-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-02-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-03-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-04-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-05-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-06-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-09-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-10-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-11-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-12-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-13-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-16-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-17-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-18-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-19-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-20-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-23-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-24-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-25-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-26-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-02-27-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-01-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-02-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-03-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-04-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-05-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-08-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-09-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-10-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-11-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-12-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-15-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-16-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-17-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-18-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-19-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-22-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-23-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-24-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-25-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-26-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-29-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-30-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-03-31-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-01-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-02-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-05-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-06-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-07-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-08-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-09-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-12-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-13-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-14-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-15-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-16-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-19-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-20-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-21-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-22-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-23-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-26-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-27-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-28-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-29-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-04-30-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-03-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-04-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-05-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-06-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-07-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-10-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-11-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-12-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-13-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-14-04.shtml
aw,2004,http://tvmegasite.net/transcripts/aw/older/2004/aw-trans-05-17-04.shtml
